device_name,command,parsed_data
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fc.2c40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fc.2c40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
R4,show lldp neighbors,"[{""neighbor_name"":""R2"",""local_interface"":""Et0/0"",""capabilities"":""B,R"",""neighbor_interface"":""512""}]"
R4,show lldp neighbors detail,"[{""local_interface"":""Et0/0"",""chassis_id"":""4c96.14fb.af40"",""neighbor_port_id"":""512"",""neighbor_interface"":""ge-0/0/2"",""neighbor_name"":""R2"",""neighbor_description"":""Juniper Networks, Inc. vsrx internet router, kernel JUNOS 18.4R3-S3, Build date: 2020-05-14 10:15:54 UTC Copyright (c) 1996-2020 Juniper Networks, Inc."",""capabilities"":""B,R"",""mgmt_address"":""10.1.12.2"",""vlan_id"":"""",""mac_address"":""5000.0002.0003"",""serial"":"""",""manufacturer"":"""",""hw_revision"":"""",""fw_revision"":"""",""sw_revision"":"""",""platform"":"""",""power_pair"":"""",""power_class"":"""",""power_device_type"":"""",""power_priority"":"""",""power_source"":"""",""power_requested"":""""}]"
